date,r_coffee,r_china_gdp_yoy_forecast,r_coffee_inventory,r_coffee_nearby,r_coffee_total_consumption_usda,r_colombia_coffee_exports,r_crude_nearby,r_non_commercial_net_position,r_sugar_nearby,r_vix_index
1990-03-16,0.0008534243652655871,,,-0.06282722513089001,,,-0.01521099116781155,,0.012554927809165006,-0.06326422115895791
1990-03-19,-0.003517373694308268,,,-0.027932960893854775,,,-0.023418036870951564,,-0.016119032858028515,0.038024971623155324
1990-03-20,0.008664028238314359,,,0.01678160919540228,,,-0.01632653061224487,,-0.002520478890989275,0.04209950792782946
1990-03-21,0.002863202545068777,,,0.018087271082975365,,,0.03526970954356834,,-0.0025268477574226234,0.054564533053515385
1990-03-22,-0.004018187585915101,,,0.028314457028647544,,,0.002004008016031955,,-0.01963267891070286,0.13134328358208935
1990-03-23,0.0021233676611105423,,,-0.03574128063923987,,,0.019500000000000073,,0.003875968992248069,-0.10026385224274392
1990-03-26,-0.0003178302786311926,,,0.019484882418813187,,,0.00343305541932315,,0.0006435006435008273,-0.042521994134897434
1990-03-27,0.002013565069944878,,,-0.01109402460456943,,,0.0009775171065493637,,-0.012861736334405238,0.07248596222562531
1990-03-28,-0.0008461131676361644,,,0.00855270465400415,,,-0.01953125000000011,,0.015635179153094425,-0.0590195145168968
1990-03-29,-0.0094209802053562,,,0.006607929515418665,,,-0.0014940239043823578,,0.007055805003207238,-0.06626201315123914
1990-03-30,0.0020303483650352394,,,0.008096280087527274,,,0.011471321695760706,,-0.0006369426751592355,0.06879739978331534
1990-04-02,0.0035192492268316666,,,-0.007488604297807622,,,0.009861932938856066,,-0.03824091778202676,0.15762797769893555
1990-04-03,-0.001168969181721602,,,0.006342263531984749,,,-0.0087890625,,0.01060304837640813,-0.1050788091068301
1990-04-04,0.00021278859453133236,,,0.03216342497011837,,,-0.025615763546797954,,-0.003278688524590234,0.07778864970645794
1990-04-05,-0.0017019466014255302,,,0.018528266133277294,,,-0.01769464105156726,,-0.0052631578947368585,-0.03722197004085337
1990-04-06,-0.0015982951518379584,,,-0.011162790697674452,,,-0.014410705095213694,,0.002645502645502784,0.025931164545025975
1990-04-09,-0.0006403415154749847,,,0.015260792306888149,,,-0.03707571801566567,,0.019788918205804862,0.02481617647058809
1990-04-10,-0.007155061939342233,,,0.00658910738185936,,,-0.041214750542299394,,0.002587322121604174,-0.02735426008968611
1990-04-11,-0.0010756157900397856,,,-0.026593024445126234,,,0.02149321266968318,,-0.001935483870967647,-0.18257261410788383
1990-04-12,0.0004307095940561112,,,0.006094357465587841,,,-0.015503875968992165,,-0.007756948933419605,0.11675126903553301
1990-04-16,0.00473576579485524,,,0.011488250652741394,,,0.003937007874015741,,-0.024104234527687285,0.04797979797979801
1990-04-17,-0.0004284949116228898,,,-0.008982963345379402,,,-0.022969187675070057,,-0.004005340453938633,-0.017831325301204903
1990-04-18,-0.003965277033544101,,,-0.031152323400708615,,,-0.02752293577981657,,0.03217158176943702,0.11236506378802757
1990-04-19,0.001506348181622652,,,0.0019356920098936303,,,0.06485849056603765,,-0.01558441558441559,-0.009263343625937392
1990-04-20,0.003330468414267429,,,0.026188687345712225,,,-0.006090808416389759,,0.0079155672823219,0.0387355298308103
1990-04-23,0.004390191669343624,,,0.0047066206463759475,,,0.062395543175487456,,0.0019633507853404897,0.03557651093013292
1990-04-24,0.00031982942430697214,,,-0.004684572142411025,,,-0.0036706869428422273,,0.005878510777269641,-0.10182119205298013
1990-04-25,-0.007993179153788721,,,-0.02625248404978564,,,-0.017894736842105297,,0.02402597402597406,-0.03870967741935483
1990-04-26,0.0009669101847873396,,,-0.0038668098818475105,,,-0.01018220793140412,,0.0006341154090043766,-0.029242569511025884
1990-04-27,-0.0009659761725877569,,,-0.00474444684062969,,,0.0037899296155927686,,0.011406844106463865,0.09580246913580259
1990-04-30,0.0,,,-0.0005417118093173912,,,0.0,,-0.003759398496240629,-0.1203244704821993
1990-05-01,0.0006446067898582264,,,-0.0027100271002710175,,,0.01833872707659112,,0.0037735849056603765,-0.05584016393442626
1990-05-02,0.0007515567962206315,,,-0.016304347826086918,,,-0.010593220338983023,,-0.003759398496240629,0.048290830168204124
1990-05-03,-0.0005364231305653444,,,0.0033149171270718814,,,-0.03693790149892939,,-0.018867924528301883,-0.07815734989648038
1990-05-04,-0.007835981107771506,,,0.0022026431718062955,,,-0.0005558643690938281,,-0.07435897435897432,-0.02975856260527776
1990-05-07,-0.0042194092827004814,,,0.00021978021978008577,,,0.016129032258064502,,0.011080332409972415,0.02141203703703698
1990-05-08,-0.00032594524119944346,,,0.006921555702043669,,,0.0005473453749316182,,0.012328767123287676,0.04759206798866855
1990-05-09,-0.009238126290620707,,,0.008510638297872353,,,0.03884026258205675,,-0.008119079837618393,0.00811249323958907
1990-05-10,-0.0014260640631855726,,,-0.009196148436654838,,,0.0015797788309637184,,-0.0006821282401091588,-0.002682403433476477
1990-05-11,0.00032956168296172095,,,-0.023804324088228745,,,-0.003680336487907443,,0.015699658703071773,0.06562668101129643
1990-05-14,0.0005490885130683409,,,0.0011185682326622093,,,0.040105540897097613,,-0.006048387096774355,0.01665825340737004
1990-05-15,0.00043902974426535124,,,0.020111731843575287,,,-0.0060882800608828,,-0.01284651791751179,-0.03227408142999022
1990-05-16,0.0009873834339000354,,,0.02552026286966047,,,-0.02858601327207755,,0.005479452054794498,-0.09132888660851712
1990-05-17,0.0001096010521701718,,,-0.002029264124746355,,,-0.008407777193904398,,-0.014986376021798309,-0.024844720496894457
1990-05-18,0.0014246575342464762,,,0.0043878424657533,,,-0.005829358770535253,,-0.011065006915629283,-0.004053271569195105
1990-05-21,0.0061282556358066564,,,0.031113478955780538,,,-0.026652452025586304,,0.01538461538461533,-0.027906976744186074
1990-05-22,0.00032629976071341105,,,0.004960214942647534,,,-0.03176341730558607,,0.0027548209366392573,0.06698564593301448
1990-05-23,0.0010873110796998375,,,-0.009254498714653003,,,0.026018099547511442,,-0.014423076923076983,-0.036995515695067316
1990-05-24,0.0036928424025197693,,,0.009859885832900872,,,-0.017089305402425703,,0.03135888501742157,0.030267753201396852
1990-05-25,-0.002597121523644552,,,-0.0010277492291880241,,,-0.0016825574873806648,,-0.007432432432432523,-0.021468926553672274
1990-05-29,-0.002061408267332032,,,-0.021090534979423814,,,0.010112359550561889,,-0.044928522804629,0.08256351039260967
1990-05-30,0.003805175038051667,,,0.009984235417761278,,,0.005561735261401468,,-0.022808267997148857,-0.06986666666666663
1990-05-31,0.006498429546193174,,,-0.021331945889698223,,,-0.03761061946902655,,-0.002188183807439903,-0.004013761467889898
1990-06-01,0.0006456472613793895,,,-0.010101010101010166,,,0.005747126436781658,,-0.028508771929824595,-0.016119746689694958
1990-06-04,-0.0033336917948165734,,,-0.002148227712137407,,,-0.020571428571428574,,0.02182091798344632,0.07606787595084841
1990-06-05,-0.0009710832973672812,,,0.018837459634015064,,,-0.02683780630105026,,-0.010309278350515538,0.03153887982599235
1990-06-06,0.0002160060481692927,,,-0.007395668251452769,,,0.014388489208633226,,0.01041666666666674,-0.08170795993674207
1990-06-07,0.0020516142965121276,,,0.00851516764236293,,,-0.014775413711583973,,-0.002945508100147376,-0.030998851894374457
1990-06-08,0.0030172413793103647,,,-0.01794195250659636,,,0.006598680263947276,,-0.008862629246676468,0.041469194312796276
1990-06-11,-0.001611516974645344,,,-0.010746910263299325,,,0.0023837902264600697,,0.006706408345752646,-0.07053469852104655
1990-06-12,0.0001076078768964539,,,0.0005431830526887449,,,0.04102259215219983,,-0.042931162102146536,0.01591187270501848
1990-06-13,-0.004303851947492943,,,-0.003800217155265906,,,0.003997715591090634,,-0.0007733952049496784,0.0469879518072287
1990-06-14,0.00205316619840068,,,-0.050681198910081826,,,-0.025597269624573316,,-0.05185758513931893,0.0011507479861909697
1990-06-15,-0.0015097595168769296,,,0.010332950631458226,,,-0.02977232924693507,,0.03428571428571425,-0.08620689655172409
1990-06-18,-0.006156172372826507,,,0.007954545454545547,,,-0.04091456077015654,,-0.009471191791633693,0.11383647798742147
1990-06-19,-0.001195392306020393,,,-0.0033821871476887866,,,-0.018193224592220725,,0.01195219123505975,-0.14003387916431398
1990-06-20,0.0016320313350017823,,,-0.028846153846153966,,,-0.022364217252396124,,0.0031496062992126816,0.0026263952724885353
1990-06-21,0.0005431240495328282,,,0.009318578916715392,,,0.1071895424836602,,-0.012558869701726816,-0.036018336607727464
1990-06-22,-0.0015199218325914199,,,-0.011540680900173128,,,0.030696576151121535,,-0.007154213036565937,0.31521739130434767
1990-06-25,0.0014135044036098776,,,0.0011675423234092097,,,-0.004581901489118079,,0.0024019215372297342,-0.11880165289256206
1990-06-26,-0.0069489685124863865,,,-0.011078717201166266,,,-0.013808975834292192,,-0.01118210862619795,-0.04513481828839383
1990-06-27,0.0007653619068446194,,,0.010613207547169878,,,-0.02683780630105026,,0.022617124394184174,-0.017802332719459746
1990-06-28,0.0016388069485415713,,,-0.008168028004667427,,,0.028177458033572966,,-0.0023696682464454666,0.011249999999999982
1990-06-29,-0.005780977312390911,,,-0.024705882352941133,,,-0.004664723032069884,,0.028503562945368044,-0.04202719406674904
1990-07-02,-0.007021393307734547,,,0.015078407720144682,,,-0.020503807850029365,,0.020785219399538146,0.049032258064516165
1990-07-03,-0.0008838802342282515,,,0.021984551396315943,,,0.004784688995215447,,0.0015082956259426794,-0.009225092250922606
1990-07-05,-0.00022116554240858566,,,0.005813953488372103,,,-0.017857142857142905,,-0.013554216867469826,0.07076350093109873
1990-07-06,0.0009954651034178585,,,-0.015606936416184936,,,-0.001818181818181941,,-0.03893129770992365,-0.04869565217391303
1990-07-09,-0.0025414364640884424,,,-0.01174398120963005,,,0.006678809957498366,,-0.05480540111199361,0.015234613040828737
1990-07-10,-0.007643735460285739,,,0.021390374331550666,,,0.021712907117008573,,0.01680672268907557,0.015606242496998934
1990-07-11,0.006697923643670611,,,-0.005235602094240899,,,0.03128689492325831,,-0.01074380165289246,-0.014184397163120699
1990-07-12,-0.008871146595697654,,,-0.01871345029239757,,,0.05666857469948505,,0.01670843776106934,0.02278177458033559
1990-07-13,0.007607965987916909,,,-0.013706793802145456,,,-0.005417118093174467,,-0.0024650780608052036,0.0017584994138335475
1990-07-16,0.0014434821230291384,,,0.015105740181268867,,,0.01688453159041403,,-0.034596375617792385,-0.01989467524868338
1990-07-17,-0.005543851868278105,,,0.0023809523809523725,,,-0.0010712372790574465,,-0.04522184300341303,-0.005373134328358176
1990-07-18,0.001672427249414632,,,0.04453681710213786,,,-0.005361930294906059,,-0.01787310098302053,0.134453781512605
1990-07-19,-0.002003561887800598,,,0.010233086981239259,,,0.023719676549865065,,0.04003639672429471,-0.017989417989418
1990-07-20,-0.0013383894713360212,,,-0.02194710185706239,,,0.03264876250658255,,0.008748906386701671,-0.15786637931034475
1990-07-23,-0.006812597721688629,,,0.0028768699654775354,,,0.04538500764915865,,-0.033824804856894986,0.5150351887396032
1990-07-24,0.0006746879568197972,,,0.009179575444635546,,,0.0029268292682926855,,0.011669658886894085,-0.07981418918918926
1990-07-25,0.0017979548263851175,,,0.009664582148948275,,,-0.008754863813229541,,0.015971606033717833,-0.07342817806333168
1990-07-26,-0.0001121704991587924,,,0.0230855855855856,,,-0.003925417075564153,,-0.006986899563318771,0.0034670629024269317
1990-07-27,-0.00785281579537811,,,0.009906439185470628,,,-0.012807881773399088,,0.0008795074758136678,0.04244817374136223
1990-07-30,-0.003505201266395308,,,-0.01416893732970026,,,0.008483033932135786,,-0.008787346221441283,0.0018939393939394478
1990-07-31,-0.010552592760694313,,,0.03703703703703698,,,0.02375061850569038,,-0.016843971631205656,-0.0023629489603025355
1990-08-01,0.0025229357798164376,,,-0.005863539445629007,,,0.041082648622522866,,-0.048692515779981904,0.025106584557081923
1990-08-02,0.0035460992907800915,,,-0.012332439678284235,,,0.07288765088207994,,-0.01516587677725123,-0.055914972273567454
1990-08-03,-0.002165735780234823,,,-0.014657980456025954,,,0.0597144093466031,,-0.04716073147256983,0.40675477239353897
1990-08-06,-0.00479780671692942,,,0.01763085399449027,,,0.1453654552878727,,0.05252525252525242,0.24947807933194155
1990-08-07,0.0045913682277318735,,,0.002707092582566295,,,0.009269162210338688,,0.007677543186180413,-0.08799777220829841
1990-08-08,0.0007998171846435032,,,-0.008099352051835873,,,-0.0830095372659837,,-0.010476190476190417,-0.13679389312977097
1990-08-09,0.0011416828405068635,,,0.013609145345672369,,,-0.011171032357472965,,0.007699711260827691,-0.13724796604174028
1990-08-10,-0.0011403808872162413,,,0.004296455424275036,,,0.02181534865601864,,0.0019102196752625034,0.05576055760557597
1990-08-13,-0.006621760474940008,,,0.022459893048128343,,,0.020587113991612727,,0.0,-0.0003883495145631244
1990-08-14,-0.00735547638202505,,,-0.009937238493723743,,,-0.01307433694434057,,0.02764537654909427,-0.06060606060606055
1990-08-15,-0.0008104665971981895,,,0.011093502377178988,,,0.0015140045420136694,,0.011131725417439897,-0.03598014888337475
1990-08-16,-0.004982618771726455,,,-0.014629049111807846,,,0.03401360544217691,,0.022018348623853212,0.16516516516516533
1990-08-17,-0.002911377663910586,,,0.0021208907741252503,,,0.04641812865497075,,0.02333931777378817,0.0136229749631811
1990-08-20,0.006540527914038696,,,-0.01746031746031751,,,-0.0024449877750610804,,-0.010526315789473717,-0.03886669088267347
1990-08-21,-0.00011603620329547759,,,0.002154011847065096,,,-0.005252100840336116,,-0.016843971631205656,0.09221466364323505
1990-08-22,-0.00232099338516889,,,0.022568511552928605,,,0.09890883491728264,,-0.006311992786294018,0.05709342560553643
1990-08-23,-0.009887169943003316,,,0.03573305307409336,,,0.0227418321588726,,0.026315789473684292,0.1937806873977086
1990-08-24,0.006343984962405846,,,0.014713343480466712,,,-0.03194487942373947,,0.03183023872679036,-0.06964628461749378
1990-08-27,-0.004202661685734244,,,-0.01650000000000007,,,-0.1294079585894532,,-0.019708654670094305,-0.1267315060418509
1990-08-28,0.0011723329425556983,,,0.0005083884087444535,,,0.03604607952434025,,0.002622377622377714,-0.01721228484643933
1990-08-29,0.001990632318501051,,,-0.0060975609756098725,,,-0.0703012912482065,,-0.03661726242371399,-0.059752747252747374
1990-08-30,0.004090218534533285,,,0.026584867075664764,,,0.032793209876543106,,-0.01990950226244348,0.09167275383491602
1990-08-31,0.007681564245810124,,,-0.007470119521912344,,,0.02054538662682104,,-0.046168051708217916,0.00033456005352960894
1990-09-04,0.0031185031185030354,,,-0.015554440541896697,,,0.06588579795021965,,0.0183930300096804,-0.010702341137123761
1990-09-05,-0.013010938399539373,,,0.021916411824668858,,,0.022321428571428603,,0.023764258555132978,-0.0358350236646382
1990-09-06,-0.0029164722351843198,,,-0.010473815461346625,,,0.0557608330534094,,0.04363974001857018,0.058555399719495194
1990-09-07,0.006786006786006826,,,-0.037298387096774244,,,-0.044225262488068795,,-0.007117437722419906,-0.04836038423318978
1990-09-10,0.007321324811156327,,,-0.007853403141361293,,,0.041944074567243694,,0.0035842293906809264,0.02123216150365459
1990-09-11,0.002538071065989911,,,0.0079155672823219,,,-0.017252396166134165,,0.011607142857142927,-0.03271983640081799
1990-09-12,0.00046029919447621026,,,-0.016230366492146597,,,0.006827048114434353,,-0.029126213592232997,-0.009161381254404466
1990-09-13,-0.013227513227513144,,,-0.0260777009047366,,,0.003228931223764997,,-0.008181818181818179,0.0430298719772404
1990-09-14,-0.0008159459144423398,,,0.008196721311475308,,,0.02220791760540708,,0.006416131989001039,0.041936583702693486
1990-09-17,-0.009332711152589823,,,0.046070460704606964,,,0.05887909319899243,,0.015482695810564717,-0.03304973821989521
1990-09-18,0.0037682524729156786,,,-0.00880829015544038,,,-0.006541778174249391,,-0.020627802690582953,-0.024703891708967918
1990-09-19,0.00868137024870963,,,0.015159435441714386,,,-0.006884166417240212,,0.011904761904762085,-0.03261623872310904
1990-09-20,0.002791346824842833,,,-0.005149330587023715,,,0.04611211573236895,,0.008144796380090469,0.027977044476327206
1990-09-21,0.0010438413361169019,,,0.009316770186335477,,,0.02074330164217808,,-0.021543985637342944,0.048150732728541534
1990-09-24,-0.00961649866759351,,,-0.03589743589743588,,,0.07959356477561386,,0.005504587155963359,0.017310252996005415
1990-09-25,0.005615348619560034,,,0.006914893617021356,,,-0.018823529411764683,,0.010948905109488871,-0.05726439790575921
1990-09-26,-0.0024429967426709,,,-0.0031695721077655836,,,0.0303756994404476,,-0.023465703971119134,-0.02152030544949657
1990-09-27,-0.0003498542274052996,,,0.0015898251192369983,,,0.022498060512024853,,-0.027726432532347522,0.017027314650585268
1990-09-28,0.002216518898739972,,,-0.015873015873015928,,,-0.0007587253414264028,,-0.07034220532319391,0.015347052668294392
1990-10-01,-0.005587242463042652,,,-0.006451612903225712,,,-0.061250316375600966,,0.03578732106339477,-0.03607007901064929
1990-10-02,-0.003862811658668086,,,0.011904761904761862,,,-0.08465893771906174,,-0.0029615004935835687,-0.027797576621525266
1990-10-03,-0.0045828437132785504,,,0.0064171122994651775,,,0.09926362297496305,,-0.027722772277227636,0.022727272727272707
1990-10-04,-0.006846889387321475,,,-0.010095642933049875,,,-0.010450160771704242,,0.0,-0.013978494623655857
1990-10-05,0.0013075002971592031,,,-0.0026838432635534204,,,0.028702951529921528,,0.012219959266802416,0.01235914213013456
1990-10-08,-0.007953466286799604,,,0.008611410118406937,,,0.025269807844169545,,0.021126760563380476,0.006822262118491906
1990-10-09,-0.004307765944717046,,,-0.0026680896478121774,,,0.037227214377406836,,-0.019704433497537033,0.09522111269614841
1990-10-10,0.0009614229059009549,,,-0.023542001070090968,,,-0.042326732673267364,,0.004020100502512669,0.015630087919244584
1990-10-11,-0.006003121623244123,,,0.0032876712328766544,,,0.04471439648487996,,-0.018018018018017945,0.08945174735492123
1990-10-12,0.004469138784877202,,,0.010376843255051948,,,-0.018060366155368768,,-0.01834862385321101,-0.060035314891112246
1990-10-15,0.0010822510822510178,,,0.00324324324324321,,,-0.04383975812547225,,-0.05192107995846318,-0.009392611145898622
1990-10-16,-0.007927927927927847,,,-0.010237068965517238,,,0.024769433465085644,,0.008762322015334112,-0.006005056890012628
1990-10-17,-0.00036324010170729615,,,0.012520413718018597,,,-0.05579840575983552,,0.030401737242128135,-0.0025437201907789753
1990-10-18,-0.00726744186046524,,,-0.004301075268817289,,,0.002178649237472685,,0.01475237091675452,-0.05642333439591962
1990-10-19,0.004148365056124925,,,-0.011339092872570178,,,-0.08179347826086947,,0.0031152647975076775,-0.058783783783783794
1990-10-22,0.00801944106925867,,,0.015838339705079196,,,-0.16010654039656702,,0.0269151138716357,-0.021177315147164366
1990-10-23,0.0024108003857281624,,,-0.012903225806451646,,,0.03488372093023262,,-0.014112903225806495,0.011001100110010986
1990-10-24,-0.00817700817700806,,,0.002178649237472907,,,0.05822267620020427,,0.005112474437627856,0.025752629669931082
1990-10-25,0.00678952473326877,,,-0.007608695652173925,,,0.10199485199485214,,-0.023397761953204532,0.026874115983026803
1990-10-26,-0.0019267822736032114,,,0.003285870755750153,,,-0.03620437956204381,,-0.028124999999999956,0.058884297520661155
1990-10-29,0.004343629343629418,,,0.009825327510917026,,,0.05059073008179338,,0.00643086816720273,0.025691056910569054
1990-10-30,-0.003003363767419498,,,-0.001621621621621716,,,-0.0040369088811995635,,0.008519701810436597,-0.032339885859226314
1990-10-31,0.003373900469936242,,,-0.02003248511099076,,,0.019976838448175993,,-0.0052798310454066355,-0.01572739187418093
1990-11-01,-0.0054041071214122605,,,-0.018232044198895125,,,-0.0017030939540163548,,0.03290870488322728,0.006990679094540653
1990-11-02,-0.007244626901714457,,,-0.0016882386043892694,,,-0.03326698891100377,,-0.0020554984583761593,-0.0072727272727272085
1990-11-05,-0.006202870347847278,,,-0.030439684329199634,,,-0.05999999999999994,,-0.016477857878475777,-0.005994005994006013
1990-11-06,0.0048953616448415005,,,-0.0017441860465117198,,,0.02096370463078845,,0.036649214659685736,-0.024790619765494237
1990-11-07,-0.0008525149190109493,,,0.0,,,0.08213300643579524,,-0.024242424242424288,0.06046032291308845
1990-11-08,0.0034129692832762792,,,0.00990099009900991,,,0.006230529595015577,,0.01552795031055898,-0.0025915127955944417
1990-11-09,-0.0024295432458696364,,,-0.02768166089965407,,,-0.04615817618913598,,0.03669724770642202,-0.1243910360506657
1990-11-12,-0.004992693619094157,,,0.0011862396204034287,,,-0.059604603127766276,,-0.001966568338249708,-0.05044510385756673
1990-11-13,0.0017133765756944808,,,-0.0035545023696683664,,,0.03922183871979912,,0.016748768472906406,-0.03984375000000007
1990-11-14,-0.0026878436163714214,,,0.0023781212841855748,,,-0.05917874396135259,,-0.011627906976744318,-0.06875508543531317
1990-11-15,0.0025725836089673937,,,-0.030249110320284656,,,-0.0012836970474967568,,-0.013725490196078272,-0.013979903888160727
1990-11-16,-0.0030547409579667617,,,-0.004892966360856343,,,-0.04305912596401029,,0.0009940357852882276,-0.05449712007089058
1990-11-19,-0.0006128201985536874,,,0.03810694529809466,,,0.057756883814640725,,-0.021847070506454846,-0.01827553889409561
1990-11-20,0.001103752759381793,,,-0.02072232089994075,,,-0.0822222222222222,,-0.008121827411167515,-0.041050119331742185
1990-11-21,-0.0014700477765525743,,,-0.006650544135429204,,,0.024904877205119247,,0.0061412487205732,0.04977600796416137
